station,name,latitude,longitude,elevation,prcp,tobs,month,day,year,date_format
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,75,04,23,2017,2017-04-23
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,76,04,24,2017,2017-04-24
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,75,04,25,2017,2017-04-25
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,78,04,26,2017,2017-04-26
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.1,73,04,27,2017,2017-04-27
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2.6,70,04,28,2017,2017-04-28
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.35,66,04,29,2017,2017-04-29
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1.21,61,04,30,2017,2017-04-30
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.07,68,05,01,2017,2017-05-01
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,73,05,02,2017,2017-05-02
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.01,74,05,03,2017,2017-05-03
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,77,05,04,2017,2017-05-04
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,78,05,05,2017,2017-05-05
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,75,05,06,2017,2017-05-06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.07,75,05,07,2017,2017-05-07
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.22,71,05,08,2017,2017-05-08
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1.62,74,05,09,2017,2017-05-09
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.05,75,05,10,2017,2017-05-10
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,74,05,11,2017,2017-05-11
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.04,74,05,12,2017,2017-05-12
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,75,05,13,2017,2017-05-13
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.05,75,05,14,2017,2017-05-14
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.08,75,05,15,2017,2017-05-15
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,75,05,16,2017,2017-05-16
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,75,05,17,2017,2017-05-17
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.09,70,05,18,2017,2017-05-18
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,70,05,19,2017,2017-05-19
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,72,05,20,2017,2017-05-20
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,72,05,21,2017,2017-05-21
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,76,05,22,2017,2017-05-22
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,73,05,23,2017,2017-05-23
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.58,75,05,24,2017,2017-05-24
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.37,69,05,25,2017,2017-05-25
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,73,05,26,2017,2017-05-26
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,69,05,27,2017,2017-05-27
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.29,71,05,28,2017,2017-05-28
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,71,05,29,2017,2017-05-29
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.2,74,05,30,2017,2017-05-30
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.1,76,05,31,2017,2017-05-31
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,76,06,01,2017,2017-06-01
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.1,76,06,02,2017,2017-06-02
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.2,76,06,03,2017,2017-06-03
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.15,78,06,04,2017,2017-06-04
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,76,06,05,2017,2017-06-05
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,75,06,06,2017,2017-06-06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,75,06,07,2017,2017-06-07
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,76,06,08,2017,2017-06-08
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,78,06,09,2017,2017-06-09
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.21,75,06,10,2017,2017-06-10
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.24,73,06,11,2017,2017-06-11
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.19,76,06,12,2017,2017-06-12
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.36,76,06,13,2017,2017-06-13
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.27,76,06,14,2017,2017-06-14
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.17,77,06,15,2017,2017-06-15
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,76,06,16,2017,2017-06-16
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.35,77,06,17,2017,2017-06-17
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.25,72,06,18,2017,2017-06-18
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.05,77,06,19,2017,2017-06-19
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.05,75,06,20,2017,2017-06-20
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,82,06,21,2017,2017-06-21
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.1,77,06,22,2017,2017-06-22
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,76,06,23,2017,2017-06-23
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,74,06,24,2017,2017-06-24
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.08,73,06,25,2017,2017-06-25
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,77,06,26,2017,2017-06-26
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,77,06,27,2017,2017-06-27
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.01,77,06,28,2017,2017-06-28
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,76,06,29,2017,2017-06-29
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.04,74,06,30,2017,2017-06-30
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.06,76,07,01,2017,2017-07-01
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.05,77,07,02,2017,2017-07-02
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.13,77,07,03,2017,2017-07-03
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,77,07,04,2017,2017-07-04
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,77,07,05,2017,2017-07-05
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,76,07,06,2017,2017-07-06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,77,07,07,2017,2017-07-07
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.02,76,07,08,2017,2017-07-08
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.09,76,07,09,2017,2017-07-09
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,79,07,10,2017,2017-07-10
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.01,76,07,11,2017,2017-07-11
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.01,78,07,12,2017,2017-07-12
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.33,76,07,13,2017,2017-07-13
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.05,80,07,14,2017,2017-07-14
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,79,07,15,2017,2017-07-15
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.07,76,07,16,2017,2017-07-16
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.12,75,07,17,2017,2017-07-17
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,78,07,18,2017,2017-07-18
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,78,07,19,2017,2017-07-19
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.12,78,07,20,2017,2017-07-20
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,78,07,21,2017,2017-07-21
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.07,78,07,22,2017,2017-07-22
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.06,75,07,23,2017,2017-07-23
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.58,78,07,24,2017,2017-07-24
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.03,78,07,25,2017,2017-07-25
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.06,78,07,26,2017,2017-07-26
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,77,07,27,2017,2017-07-27
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.13,77,07,28,2017,2017-07-28
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.06,78,07,29,2017,2017-07-29
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,78,07,30,2017,2017-07-30
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,0.0,77,07,31,2017,2017-07-31
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.01,67,03,01,2010,2010-03-01
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,70,03,02,2010,2010-03-02
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.01,68,03,03,2010,2010-03-03
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.48,67,03,04,2010,2010-03-04
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.22,67,03,05,2010,2010-03-05
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.06,74,03,06,2010,2010-03-06
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.12037499999999994,69,03,08,2010,2010-03-08
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,70,03,09,2010,2010-03-09
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,70,03,10,2010,2010-03-10
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.32,72,03,11,2010,2010-03-11
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,67,03,12,2010,2010-03-12
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,70,03,14,2010,2010-03-14
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,70,03,15,2010,2010-03-15
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.12037499999999994,66,03,17,2010,2010-03-17
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.54,66,03,18,2010,2010-03-18
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.07,66,03,19,2010,2010-03-19
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,68,03,20,2010,2010-03-20
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,72,03,21,2010,2010-03-21
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,71,03,22,2010,2010-03-22
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,70,03,23,2010,2010-03-23
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,72,03,24,2010,2010-03-24
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.13,72,03,25,2010,2010-03-25
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,70,03,26,2010,2010-03-26
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,03,27,2010,2010-03-27
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,72,03,28,2010,2010-03-28
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.01,70,03,29,2010,2010-03-29
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,71,03,30,2010,2010-03-30
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.04,67,03,31,2010,2010-03-31
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,69,04,01,2010,2010-04-01
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.05,71,04,02,2010,2010-04-02
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0854497354497354,70,04,04,2010,2010-04-04
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.1,70,04,05,2010,2010-04-05
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.15,70,04,06,2010,2010-04-06
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.05,71,04,07,2010,2010-04-07
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.32,72,04,08,2010,2010-04-08
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.04,71,04,09,2010,2010-04-09
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.05,75,04,10,2010,2010-04-10
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.09,68,04,11,2010,2010-04-11
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,70,04,12,2010,2010-04-12
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,68,04,13,2010,2010-04-13
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,67,04,14,2010,2010-04-14
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,68,04,15,2010,2010-04-15
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,68,04,16,2010,2010-04-16
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,70,04,17,2010,2010-04-17
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,68,04,18,2010,2010-04-18
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,70,04,19,2010,2010-04-19
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.18,70,04,20,2010,2010-04-20
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.06,71,04,21,2010,2010-04-21
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.07,69,04,22,2010,2010-04-22
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.05,72,04,23,2010,2010-04-23
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.01,73,04,24,2010,2010-04-24
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,04,25,2010,2010-04-25
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,04,26,2010,2010-04-26
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,73,04,27,2010,2010-04-27
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.09,71,04,28,2010,2010-04-28
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.01,72,04,29,2010,2010-04-29
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,72,04,30,2010,2010-04-30
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.24,72,05,01,2010,2010-05-01
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,71,05,02,2010,2010-05-02
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.75,70,05,03,2010,2010-05-03
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,05,04,2010,2010-05-04
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,72,05,05,2010,2010-05-05
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,05,06,2010,2010-05-06
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.10548192771084332,73,05,08,2010,2010-05-08
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,05,09,2010,2010-05-09
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.04,72,05,10,2010,2010-05-10
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.01,74,05,11,2010,2010-05-11
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,72,05,12,2010,2010-05-12
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,71,05,13,2010,2010-05-13
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,75,05,14,2010,2010-05-14
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.1,75,05,15,2010,2010-05-15
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,05,17,2010,2010-05-17
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,05,18,2010,2010-05-18
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,05,19,2010,2010-05-19
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.10548192771084332,71,05,21,2010,2010-05-21
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.01,76,05,22,2010,2010-05-22
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.11,71,05,23,2010,2010-05-23
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.12,73,05,24,2010,2010-05-24
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.13,72,05,25,2010,2010-05-25
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.11,72,05,26,2010,2010-05-26
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,75,05,27,2010,2010-05-27
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,05,28,2010,2010-05-28
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,05,29,2010,2010-05-29
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.04,73,05,30,2010,2010-05-30
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,75,05,31,2010,2010-05-31
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.01,73,06,01,2010,2010-06-01
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,72,06,02,2010,2010-06-02
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,06,03,2010,2010-06-03
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,06,04,2010,2010-06-04
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,72,06,05,2010,2010-06-05
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,75,06,06,2010,2010-06-06
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.09,74,06,07,2010,2010-06-07
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,75,06,08,2010,2010-06-08
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,06,09,2010,2010-06-09
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,75,06,10,2010,2010-06-10
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,76,06,11,2010,2010-06-11
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,74,06,12,2010,2010-06-12
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,06,13,2010,2010-06-13
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.06,73,06,14,2010,2010-06-14
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,73,06,15,2010,2010-06-15
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,76,06,16,2010,2010-06-16
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,75,06,17,2010,2010-06-17
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,70,06,18,2010,2010-06-18
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.04,75,06,19,2010,2010-06-19
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,73,06,20,2010,2010-06-20
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,06,21,2010,2010-06-21
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,06,22,2010,2010-06-22
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,74,06,23,2010,2010-06-23
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.05,74,06,24,2010,2010-06-24
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.12,70,06,25,2010,2010-06-25
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.11419161676646702,75,06,27,2010,2010-06-27
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.18,74,06,28,2010,2010-06-28
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.06,73,06,29,2010,2010-06-29
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.03,74,06,30,2010,2010-06-30
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.02,71,07,01,2010,2010-07-01
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.32,69,07,02,2010,2010-07-02
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.16,73,07,03,2010,2010-07-03
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.08,72,07,04,2010,2010-07-04
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0,0.0,76,07,05,2010,2010-07-05
